theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
hugo-dusk,A minimalistic dark responsive theme.,https://d33wubrfki0l68.cloudfront.net/dd304f3000392f65c2325b845592bf11e04d5b91/f6d3c/themes/hugo-dusk/screenshot_hu8de9046cea559499ddb5875d76725b7d_125108_750x500_fill_catmullrom_top_2.png,Gyorgy Orban,49,2017-08-24,MIT,"['Blog', 'Dark', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/gyorb/hugo-dusk,https://themes.gohugo.io/themes/hugo-dusk/
Simplicity,Simple theme with clean typography.,https://d33wubrfki0l68.cloudfront.net/b2659c06cc670bf829fbfea93846cca36fb04fd0/26caf/themes/simplicity/screenshot_huc5ad281128465a4bc0cc1771290aa2f2_141016_750x500_fill_catmullrom_top_2.png,Przemysław Kołodziejczyk,50,2019-02-10,MIT,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/eshlox/simplicity/blob/master/LICENSE,https://themes.gohugo.io/themes/simplicity/
Winning,A theme for creating a simple CV with pdf generation through node-html-pdf,https://d33wubrfki0l68.cloudfront.net/859acf3e79168ef20c09d4d494d295e5368d47ae/2ab6b/themes/hugo-theme-winning/screenshot_hucacf227c6ec66c345a79458d2d78d1e2_274991_750x500_fill_catmullrom_top_2.png,Tim Clulow,49,2020-05-07,MIT,['Landing'],https://github.com/cssandstuff/hugo-theme-winning/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-winning/
Soho,A minimalist and mobile first theme for Hugo,https://d33wubrfki0l68.cloudfront.net/5d761e9fa2228576a9629156fd948f02a2b64458/e5c68/themes/soho/screenshot_hu184257ff17e4a0e38cca784bc2936c0c_113451_750x500_fill_catmullrom_top_2.png,alexandrevicenzi,48,2021-06-29,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/alexandrevicenzi/Flex,https://themes.gohugo.io/themes/soho/
liquorice,Liquorice is a small black and white theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/5ebe2894576fcd5bf3c3c2f9fefc9df1c0ebd861/b1f6d/themes/liquorice/screenshot_hu6f386f9e297ed8f24135397af7623817_125971_750x500_fill_catmullrom_top_2.png,nil,47,2020-06-22,MIT,[],https://github.com/GoalSmashers/clean-css,https://themes.gohugo.io/themes/liquorice/
Neofeed,If Twitter and Geocities had a baby it would be nothing like this. This is way better.,https://d33wubrfki0l68.cloudfront.net/1f8bd64faff2170353912f3d272719ddd721b65d/2864e/themes/v2/screenshot_huba2902b4c16c1e514a5d3efec0182a3d_95673_750x500_fill_catmullrom_top_2.png,Victoria Drake,24,2021-10-17,BSD-2-Clause,"['Dark', 'Dark Mode', 'Light', 'Personal', 'Responsive']",https://github.com/victoriadrake/neofeed-theme/blob/master/.github/CONTRIBUTING.md,https://themes.gohugo.io/themes/v2/
Shopping Product Catalogue - Simple,Kishan B,https://d33wubrfki0l68.cloudfront.net/c12a9bcfe7e0e8406cdea858ddc363b706935242/dcccb/themes/hugo-shopping-product-catalogue-simple/screenshot_hu2e6424fff939b271f7ef1871471e0dc2_245908_750x500_fill_catmullrom_top_2.png,Kishan B,45,2018-12-29,MIT,"['Ecommerce', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/kishaningithub/hugo-shopping-product-catalogue-simple/pulls,https://themes.gohugo.io/themes/hugo-shopping-product-catalogue-simple/
Yourfolio,A simple and responsive theme for your personal website,https://d33wubrfki0l68.cloudfront.net/6c25f491198e3a4c2833f2e5f528db51b110ffaa/eb19f/themes/yourfolio/screenshot_hu99dc841a183fd8f871cf0c5c069d7103_307705_750x500_fill_catmullrom_top_2.png,Sergey Furtak,24,2021-10-28,MIT,"['Light', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/serg/yourfolio,https://themes.gohugo.io/themes/yourfolio/
Split,Split is a centrally-divided layout for a professional online presence with a big image or video left with alongside content.,https://d33wubrfki0l68.cloudfront.net/6625dc4a746bd41ab1f995b8a94e2f315a40344e/0f824/themes/hugo-split-theme/screenshot_hue67a658e873f35d2ce93de8c096dd40b_377560_750x500_fill_catmullrom_top_2.png,nil,40,2021-04-25,Creative Commons Attribution 3.0 Unported,"['Landing', 'Minimal', 'Personal', 'Responsive']",https://github.com/escalate/hugo-split-theme,https://themes.gohugo.io/themes/hugo-split-theme/
vncnt-hugo,A simple theme for your personal landing page.,https://d33wubrfki0l68.cloudfront.net/de0d5ab4b2491e8027573ba3c8f975964a500835/70fcd/themes/vncnt-hugo/screenshot_hue92040d4212940d344880896538f23ff_49580_750x500_fill_catmullrom_top_2.png,Vincent von Schelm,41,2021-05-20,MIT,"['Landing', 'Minimal', 'Personal', 'Responsive']",https://github.com/acahir/Barebones,https://themes.gohugo.io/themes/vncnt-hugo/
Minimo,Minimalist theme for Hugo,https://d33wubrfki0l68.cloudfront.net/a3b5d4937fd01c269e7af91aa5a8bc08c208a6b1/92de3/themes/engimo/screenshot_hufac06538aeefc053a28a7d8381729205_105425_750x500_fill_catmullrom_top_2.png,Munif Tanjim,47,2018-05-08,MIT,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/colebemis/feather/blob/master/LICENSE,https://themes.gohugo.io/themes/engimo/
Bootstrap-BP-Startpage,Bootstrap based Hugo startpage theme which provides out of the box best practices.,https://d33wubrfki0l68.cloudfront.net/ddaef7b72eda28f38f2e5a04f8b387fd709d86b5/907a4/themes/bootstrap-bp-hugo-startpage/screenshot_huc9d89347679718a11ca6f5acf86a249a_1805239_750x500_fill_catmullrom_top_2.png,Sebastian Pech,41,2021-03-27,MIT,"['Bootstrap', 'Landing', 'Light', 'Minimal', 'Responsive']",https://github.com/ViktorKare/startpage,https://themes.gohugo.io/themes/bootstrap-bp-hugo-startpage/
Iris,Hugo Iris Theme - Portfolio and Blog,https://d33wubrfki0l68.cloudfront.net/fcd61a72c23049a45342ad6aaeb99046ef6a7902/92174/themes/hugo-theme-iris/screenshot_hu8017865be5c7f3aaca73492cff824e38_347395_750x500_fill_catmullrom_top_2.png,peaceiris,41,2021-07-22,MIT,"['Blog', 'Dark', 'Multilingual', 'Personal', 'Portfolio', 'Responsive']",https://github.com/peaceiris/hugo-theme-iris/blob/main/LICENSE,https://themes.gohugo.io/themes/hugo-theme-iris/
vienna,Simple and clean blog theme for hugo,https://d33wubrfki0l68.cloudfront.net/b2049d85530e54195d2f9ba63c7c4ece72232eaa/564df/themes/vienna/screenshot_hu7cd18d56d2063c41451ed74978958fed_736235_750x500_fill_catmullrom_top_2.png,nil,42,2020-04-02,MIT,"['Blog', 'Bootstrap']",https://github.com/keichi/vienna,https://themes.gohugo.io/themes/vienna/
onetwothree,"A elegant, mobile-ready, minimalistic theme that is easy as 1, 2, 3",https://d33wubrfki0l68.cloudfront.net/857618a70e289f0614d5a1344c5c903ad615a0be/2bce3/themes/onetwothree/screenshot_hu54dea72a50da9bed5a8cdd4cdb88bd53_25255_750x500_fill_catmullrom_top_2.png,Zack Scholl,42,2019-09-16,MIT,"['Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/schollz/onetwothree,https://themes.gohugo.io/themes/onetwothree/
alaGeek,alaGeek website specific theme.,https://d33wubrfki0l68.cloudfront.net/482c587a148f76d7229e42d53c6a43c2a531178e/00f04/themes/hugo-alageek-theme/screenshot_huf647c53e056014c362087e2abc87b563_292571_750x500_fill_catmullrom_top_2.png,Gökmen Görgen,44,2021-06-13,MIT,"['Dark', 'Light', 'Responsive']",https://github.com/mtn/cocoa-eh-hugo-theme,https://themes.gohugo.io/themes/hugo-alageek-theme/
Hugo Lodi Theme,Hugo Lodi Theme ported to Hugo by Xavi Ablaza,https://d33wubrfki0l68.cloudfront.net/0aea2250d5293f494123b82a0ab07985a49d5db4/c0fed/themes/hugo-lodi-theme/screenshot_hufb0ecf9dd6b6c459538254ff96a6ec13_287840_750x500_fill_catmullrom_top_2.png,Xavi Ablaza,43,2019-02-15,MIT,"['Hero', 'Personal', 'Portfolio', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/xaviablaza/hugo-lodi-theme,https://themes.gohugo.io/themes/hugo-lodi-theme/
solar-theme-hugo,A light or dark minimalistic theme,https://d33wubrfki0l68.cloudfront.net/565b2e5c09b001c814b2549073f05c99ddad8084/ef2a7/themes/solar-theme-hugo/screenshot_hu865131c1f02af8fa259d27c62b90d2eb_119900_750x500_fill_catmullrom_top_2.png,bake,42,2021-04-03,GPLv2,"['Blog', 'Dark', 'Light', 'Responsive']",https://github.com/mattvh/solar-theme-ghost,https://themes.gohugo.io/themes/solar-theme-hugo/
Bare,"A speed-focused, minimalist Hugo blog theme based on Bulma.io",https://d33wubrfki0l68.cloudfront.net/8c31211e03ffc0b22055463f4b58d1f5ddbe65b6/d3122/themes/bare-hugo-theme/screenshot_hu0d55359ee66a303ac1dc2e8837258d42_211101_750x500_fill_catmullrom_top_2.png,Tom Forbes,41,2021-04-29,MIT,"['Blog', 'Light', 'Minimal', 'Responsive']",https://github.com/orf/bare-hugo-theme,https://themes.gohugo.io/themes/bare-hugo-theme/
hugonews,A hugo theme for a personal bookmarking website,https://d33wubrfki0l68.cloudfront.net/6c6f8b608ac134d11d03574372e0460eb8e2a207/c08bd/themes/hugonews/screenshot_hu987a5b78dc2649cf77b2ea2fb96b1f0e_85168_750x500_fill_catmullrom_top_2.png,Welington Maposa,45,2020-02-29,GNU General Public License v2.0,['Minimal'],https://github.com/spaghettiwews/hugonews,https://themes.gohugo.io/themes/hugonews/
Twenty Twenty Hugo,**This theme is ported from WordPress Twenty Twenty themes.**,https://d33wubrfki0l68.cloudfront.net/7f8ace77f1c45a164494788641d4b022ada2648d/307cc/themes/twenty-twenty-hugo/screenshot_huc38a4bb41bb0e38394b9766172db6745_62965_750x500_fill_catmullrom_top_2.png,Themefisher,26,2021-10-11,GPL v2,"['Blog', 'Bootstrap', 'Landing', 'Light', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/themefisher/twenty-twenty-hugo/graphs/contributors,https://themes.gohugo.io/themes/twenty-twenty-hugo/
Showcase,"Minimal, one page, theme for showcasing your work",https://d33wubrfki0l68.cloudfront.net/e0bbdc9b95199ad54627b10cb02a7e1c2f7dfac8/16e78/themes/showcase-hugo-theme/screenshot_hue3812a59b205ab3560ebb5964b79160a_3200671_750x500_fill_catmullrom_top_2.png,Varun A P,37,2021-07-14,MIT,"['Gallery', 'Landing', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/apvarun/showcase-hugo-theme/issues,https://themes.gohugo.io/themes/showcase-hugo-theme/
Paperback,Minimalist theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/e8b082292b44967434d7c18100e8b2db1a8020a3/47207/themes/paperback/screenshot_hu8a865f7c857e7d81f87c5bc466d14abe_188745_750x500_fill_catmullrom_top_2.png,dashdashzako,39,2021-04-02,MIT,"['Blog', 'Minimal']",https://github.com/dashdashzako/paperback,https://themes.gohugo.io/themes/paperback/
simpleness,A simple and concise Hugo theme,https://d33wubrfki0l68.cloudfront.net/8f3ea80cc51fba58c540e2d11affbb00c6d6f014/b46c5/themes/simpleness/screenshot_huf8e73b1386f26568fdbbd41355fd9c18_121601_750x500_fill_catmullrom_top_2.png,Rainer Chiang,16,2021-09-15,MIT,['Blog'],https://github.com/RainerChiang/upload-theme,https://themes.gohugo.io/themes/simpleness/
fluency,A fluent Hugo theme for writers and bloggers.,https://d33wubrfki0l68.cloudfront.net/0088323df75fe2e74aade7154423a6ae695a145a/e2747/themes/hugo-theme-fluency/screenshot_hu77c6c83dafbf2d2b029c1d8255604dd9_112653_750x500_fill_catmullrom_top_2.png,WayJam So,37,2021-04-14,MIT,"['Archive', 'Blog', 'Dark', 'Light']",https://github.com/wayjam/hugo-theme-fluency/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-fluency/
docPort,Documentation theme for Hugo,https://d33wubrfki0l68.cloudfront.net/25ebc9c7463434e4f8f4a9f2402ff420e3eac2ba/51bb4/themes/hugo-theme-docport/screenshot_hu5f6ae5a52751ee93a83346d65f741d7b_202098_750x500_fill_catmullrom_top_2.png,Valere JEANTET,36,2020-11-05,MIT,['Docs'],https://github.com/vjeantet/hugo-theme-docdock,https://themes.gohugo.io/themes/hugo-theme-docport/
Vec,Vec -- a minimal theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/835905e7f25658ef6862ba7392873287cad818b8/03c43/themes/hugo-theme-vec/screenshot_hu67e683500f8bb9d0db3f0e49c60be1df_72890_750x500_fill_catmullrom_top_2.png,Ivan Chou,37,2019-01-10,MIT,"['Blog', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/IvanChou/hugo-theme-vec/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-vec/
revealjs,"Note!
This theme has not been updated for more than 2 years.If you are maintainer of this theme, please verify that this theme works with a
recent release of Hugo.
Then add an appropriate
Version Configuration
to the theme's
config.toml
and then finally
tag a new version.",https://d33wubrfki0l68.cloudfront.net/00a098ea6b884ecde427fa90a42d731fefa06f2f/3c0d3/themes/hugo-theme-revealjs/screenshot_hud1bb955796a7ad786da1db0fb5caba0c_91699_750x500_fill_catmullrom_top_2.png,Jake Howard,40,2018-01-07,MIT,,https://github.com/RealOrangeOne/hugo-theme-revealjs,https://themes.gohugo.io/themes/hugo-theme-revealjs/
Bulma,Bulma is a simple and a responsive Hugo theme that offers a traditional blog mixed with a landing page.,https://d33wubrfki0l68.cloudfront.net/5a6bd531ac71f47f35db390ab2a54f76cb82c224/621f9/themes/bulma/screenshot_hubb331490a1719a9455c7f93ca22d19af_1156535_750x500_fill_catmullrom_top_2.png,jeblister,36,2019-04-15,MIT,"['Blog', 'Landing', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/aFarkas/lazysizes,https://themes.gohugo.io/themes/bulma/
FeelIt,"A Clean, Elegant but Advanced Hugo Theme for Hugo.",https://d33wubrfki0l68.cloudfront.net/ddd7e67177b7b32800bd66b1247720107bda2301/f4945/themes/feelit/screenshot_hu5b735a7cc9c2cd6f6d80c818336c1143_424366_750x500_fill_catmullrom_top_2.png,Khusika,35,2021-07-22,MIT,"['Blog', 'Dark', 'Light', 'Responsive']",https://github.com/khusika/FeelIt/graphs/contributors,https://themes.gohugo.io/themes/feelit/
Accessible Minimalism,Minimalist Hugo theme with a penchant for accessibility,https://d33wubrfki0l68.cloudfront.net/7f8ccd6b58cc3f14be17c49731630297a45c4709/6c9fd/themes/accessible-minimalism-hugo-theme/screenshot_hu1da3ea2351d5aecb03e05bb93250c92e_95060_750x500_fill_catmullrom_top_2.png,Leon Stafford,19,2021-11-12,Unlicense,['Minimal'],https://github.com/leonstafford/accessible-minimalism-hugo-theme/blob/master/images/screenshot.png,https://themes.gohugo.io/themes/accessible-minimalism-hugo-theme/
Hello Programmer,Hugo Blog theme for a programmer,https://d33wubrfki0l68.cloudfront.net/140cdb37ced003e05680aa629093a6468693ec4e/631cf/themes/hugo-hello-programmer-theme/screenshot_hu7fd2c291941b7fd19da96cf492b194cd_385360_750x500_fill_catmullrom_top_2.png,"LUBANG (DONGGEUN, BANG)",37,2019-06-09,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/lubang/hugo-hello-programmer-theme,https://themes.gohugo.io/themes/hugo-hello-programmer-theme/
hugo-sodium-theme,"Hugo Sodium Theme is minial, clean and responsive component theme",https://d33wubrfki0l68.cloudfront.net/797b7da5c515ba0d576496ac0425d63aec7ddb7e/0cfe7/themes/hugo-sodium-theme/screenshot_hu8eb0a31345b14391ef12e0403335fd04_1062283_750x500_fill_catmullrom_top_2.png,UICardio,38,2018-11-19,MIT,"['Blog', 'Minimal', 'Portfolio', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/uicardioHQ/hugo-sodium-theme,https://themes.gohugo.io/themes/hugo-sodium-theme/
Charaka,Minimalistic and Responsive blog theme for hugo,https://d33wubrfki0l68.cloudfront.net/143f17d1f7665ded598de4383fed872decb22828/c3110/themes/charaka-hugo-theme/screenshot_hu28f51ff8797afd733a8ccadf3e365476_225119_750x500_fill_catmullrom_top_2.png,Nataraj Basappa,39,2020-12-15,MIT,"['Blog', 'Minimal', 'Personal']",https://github.com/natarajmb/charaka-hugo-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/charaka-hugo-theme/
Bootstrap-BP,Bootstrap based Hugo theme which supports out of the box best practices.,https://d33wubrfki0l68.cloudfront.net/251c7484f041b345c640b4e07a51c6d36617b47c/1dd43/themes/bootstrap-bp-hugo-theme/screenshot_hu582470e00a1babb43f35ed8e28c68954_788521_750x500_fill_catmullrom_top_2.png,Sebastian Pech,37,2021-03-27,MIT,"['Blog', 'Bootstrap', 'Dark', 'Light', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/spech66/bootstrap-bp-hugo-theme,https://themes.gohugo.io/themes/bootstrap-bp-hugo-theme/
Tailwind Journal,A minimalist journal template for Hugo using TailwindCSS.,https://d33wubrfki0l68.cloudfront.net/cb5a253c678933e885c607d37871d1d793edef27/1c80f/themes/hugo-tailwind-journal/screenshot_hu499ea5182f215763aea88885c41714da_71624_750x500_fill_catmullrom_top_2.png,Ian Rodrigues,38,2019-11-19,MIT,"['Blog', 'Minimal']",https://github.com/ianrodrigues/hugo-tailwind-journal,https://themes.gohugo.io/themes/hugo-tailwind-journal/
Simple Resume,This is a simple resume that you can print or host on the web,https://d33wubrfki0l68.cloudfront.net/3cc53bd01ca9a31241b4722c51ae7c796802b718/ab8cb/themes/simple-resume/screenshot_hu845549e4047127913d9ef4f2c6784c78_110624_750x500_fill_catmullrom_top_2.png,Tyler Lawson,16,2021-10-26,MIT,['Minimal'],https://github.com/tylerjlawson/simple-resume,https://themes.gohugo.io/themes/simple-resume/
ColorDrop,"Customizable, monochromatic and minimalist hugo theme for personal blogs",https://d33wubrfki0l68.cloudfront.net/0cdfc3d8d3125c8640c73ec2508ba2f0db7fe942/5d04b/themes/colordrop/screenshot_hucfa8ee631e2ff2785921491a2b60b68a_166731_750x500_fill_catmullrom_top_2.png,Humberto Rocha,14,2021-08-30,MIT,['Blog'],https://github.com/humrochagf/colordrop/tags,https://themes.gohugo.io/themes/colordrop/
Tufte,A minimalist blog theme using Tufte-css.,https://d33wubrfki0l68.cloudfront.net/52da465d72e58511170a8fab4de0e09360843d5a/e5dbf/themes/hugo-tufte/screenshot_hued867e610f8e03f6443028450ecca008_281702_750x500_fill_catmullrom_top_2.png,Shawn O'Hare,11,2021-11-03,MIT,"['Blog', 'Light', 'Minimal', 'Personal']",https://github.com/edwardtufte/tufte-css,https://themes.gohugo.io/themes/hugo-tufte/
Gokarna,Gokarna is an opinionated theme with a focus on minimalism and simplicity,https://d33wubrfki0l68.cloudfront.net/552b6b2d212c894a334d201b1b840a068affe798/79b7f/themes/gokarna/screenshot_hu220694613ad2158d77e02a6451275a96_76721_750x500_fill_catmullrom_top_2.png,Yash Mehrotra,10,2021-10-13,GNU GPLv3,"['Blog', 'Dark', 'Light', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/526avijitgupta/gokarna,https://themes.gohugo.io/themes/gokarna/
Hugo Lime,"Note!
This theme has not been updated for more than 2 years.If you are maintainer of this theme, please verify that this theme works with a
recent release of Hugo.
Then add an appropriate
Version Configuration
to the theme's
config.toml
and then finally
tag a new version.",https://d33wubrfki0l68.cloudfront.net/62ac0051a82c26fbbe5326037fd319ce24848635/7a86a/themes/hugo-lime/screenshot_hu9ac443945f81928e92f42e9bbe3df4d7_185632_750x500_fill_catmullrom_top_2.png,UICardio,31,2018-09-16,MIT,"['Blog', 'Bootstrap', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/uicardioHQ/hugo-lime,https://themes.gohugo.io/themes/hugo-lime/
Internet Weblog,"A personal, minimal blog theme for Hugo.",https://d33wubrfki0l68.cloudfront.net/d73d5da574063ef39fa48481f8905a29744bbe29/3a7ba/themes/internet-weblog/screenshot_hucd8d993f17b336e2f86b9e9ae2bf6013_445532_750x500_fill_catmullrom_top_2.png,Josh Johnson,31,2019-12-02,MIT,"['Blog', 'Minimal', 'Personal', 'Responsive']",https://github.com/jnjosh/jnjosh.com/blob/master/config.toml,https://themes.gohugo.io/themes/internet-weblog/
Hugo Conference,The easiest way to create websites for conference/events,https://d33wubrfki0l68.cloudfront.net/d1be6f75226355b77448332aa6f9b0746b53d9c0/b5f74/themes/hugo-conference/screenshot_hu922adb9d1ca160e298266772f8845ee0_948597_750x500_fill_catmullrom_top_2.png,jweslley,30,2019-01-16,MIT,"['Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/jweslley/hugo-conference/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-conference/
Grayscale,Grayscale is a multi-section single page theme intended as a landing page.,https://d33wubrfki0l68.cloudfront.net/251efd2dfbcc5fa27c7a5304a6812076eec7eece/483b1/themes/hugograyscale/screenshot_hu9187e06362d3dcc8eedf0d05546fc6fc_424639_750x500_fill_catmullrom_top_2.png,RunningStream,33,2021-01-23,MIT,"['Company', 'Landing', 'Minimal', 'Responsive']",https://github.com/runningstream/hugograyscale,https://themes.gohugo.io/themes/hugograyscale/
mero,Theme for personal blogs,https://d33wubrfki0l68.cloudfront.net/8c3ddd482abfca39b6ebcfedb83b29bf183344a0/4796d/themes/mero/screenshot_hub0d102a6c4ddf22ae4f5d11214520dfa_418166_750x500_fill_catmullrom_top_2.png,Darshan Baral,10,2021-09-09,MIT,"['Blog', 'Dark', 'Personal']",https://github.com/darshanbaral/mero/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/mero/
Developer Portfolio,A Portfolio website designed for developers,https://d33wubrfki0l68.cloudfront.net/74e411e1fd85ef69ad4ef1f64115aafaa68ece16/438ce/themes/hugo-developer-portfolio/screenshot_hu31131b506dba7b5190e7ca1c6bac1413_96906_750x500_fill_catmullrom_top_2.png,Sam Robbins,31,2021-07-31,MIT,"['Portfolio', 'Responsive']",https://github.com/samrobbins85/hugo-developer-portfolio,https://themes.gohugo.io/themes/hugo-developer-portfolio/
Dusky Neon Potato,Outrun with the power of a potato.,https://d33wubrfki0l68.cloudfront.net/87304b4bb2a6e3ebf7b5902fd6d4d2fe2b8949f5/ccd69/themes/hugo-dusky-neon-potato/screenshot_hu387541f16d6195702a102049f41e4643_58077_750x500_fill_catmullrom_top_2.png,Zane C. Bowers-Hadley,12,2021-10-17,MIT,"['Blog', 'Dark', 'Green', 'Minimal', 'Pink', 'Responsive']",https://github.com/fat/zoom.js/,https://themes.gohugo.io/themes/hugo-dusky-neon-potato/
Origin,simple theme for hugo,https://d33wubrfki0l68.cloudfront.net/5da60ef55485bb912e661833628dfde3b56397ed/eb592/themes/origin-hugo-theme/screenshot_hu2b9f77c93a9153efe93573713726c051_117223_750x500_fill_catmullrom_top_2.png,nil,33,2020-06-11,MIT,"['Blog', 'Light', 'Responsive']",https://github.com/moody-person/origin-hugo-theme,https://themes.gohugo.io/themes/origin-hugo-theme/
edidor,a hugo theme that looks like editors with infinite color modes,https://d33wubrfki0l68.cloudfront.net/957159502556b07674213c0eea488185dd020367/3d67a/themes/edidor/screenshot_hube17008d5eb119d6450ceeca312e8fb0_122306_750x500_fill_catmullrom_top_2.png,sunfy,33,2021-03-16,MIT,['Blog'],https://github.com/sfengyuan/edidor/blob/master/README-zh.md,https://themes.gohugo.io/themes/edidor/
Ramium,A modern hugo theme for awesome blogs,https://d33wubrfki0l68.cloudfront.net/3a4ffed99df09f6eaf71b44a697386b23ed8f7e2/10bf1/themes/ramium/screenshot_hu91aab296cb7732966156b7eb020792b0_240621_750x500_fill_catmullrom_top_2.png,Rafed Muhammad Yasir,34,2020-06-26,MIT,"['Blog', 'Responsive']",https://github.com/martijnversluis/ChordSheetJS,https://themes.gohugo.io/themes/ramium/
Doors,Single page theme for links to your works,https://d33wubrfki0l68.cloudfront.net/3d6dd85a049a630fa581cf6808cec676bc3d5803/47bc5/themes/hugo-theme-doors/screenshot_hu1c3dde69a83f8a3b9dec0c75d20f099c_599570_750x500_fill_catmullrom_top_2.png,zzzmisa,10,2021-09-12,MIT,"['Landing', 'Portfolio', 'Responsive']",https://github.com/zzzmisa/hugo-theme-doors,https://themes.gohugo.io/themes/hugo-theme-doors/
Travelify,"Lovely wordpress theme, now coming to Hugo.",https://d33wubrfki0l68.cloudfront.net/83b601360a6eeaa37c4cf60af12fe899d90cfdc7/03efe/themes/hugo-travelify-theme/screenshot_hua3228948098ec6b7c639a18369eca615_1713992_750x500_fill_catmullrom_top_2.png,Dr. Bala Ramadurai,33,2021-03-03,MIT,['Responsive'],https://github.com/balaramadurai/hugo-travelify-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-travelify-theme/
GridSide,"Personal portfolio, blog, and gallery for use by the Hugo generator.",https://d33wubrfki0l68.cloudfront.net/22b7e6f286e7ade58ef5484e96d04e817b81c5bd/195f3/themes/grid-side/screenshot_hue1bf86d976368e6fb3a9630502103dc3_1291021_750x500_fill_catmullrom_top_2.png,Chip Senkbeil,30,2017-06-26,MIT,"['Blog', 'Gallery', 'Portfolio', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/chipsenkbeil/grid-side/blob/master/LICENSE,https://themes.gohugo.io/themes/grid-side/
Relearn,A theme for Hugo designed for documentation,https://d33wubrfki0l68.cloudfront.net/ed0f0f81c83d98df4a36e0b5e9cc54562c8d2b1c/a41db/themes/hugo-theme-relearn/screenshot_hubd5c3a6fe08405f5a875eb370452e283_100900_750x500_fill_catmullrom_top_2.png,Sören Weber,9,2021-11-09,MIT,"['Docs', 'Multilingual']",https://github.com/matcornic/hugo-theme-learn,https://themes.gohugo.io/themes/hugo-theme-relearn/
Omega,Omega Hugo is a modern Landing Page Template. The eye-catchy appearance will blow away your potential customer mind.,https://d33wubrfki0l68.cloudfront.net/f7d2a4617d4722520aeec08ca1104f0836d66723/403fd/themes/omega-hugo-theme/screenshot_huc726808b0fa2e5c225e312aef2dbf5cb_842370_750x500_fill_catmullrom_top_2.png,Gethugothemes,9,2021-09-26,MIT,"['Bootstrap', 'Landing', 'Light', 'Minimal', 'Responsive']",https://github.com/gethugothemes/omega-hugo/graphs/contributors,https://themes.gohugo.io/themes/omega-hugo-theme/
congo,"A simple, lightweight theme for Hugo built with Tailwind CSS.",https://d33wubrfki0l68.cloudfront.net/1b9054995586c79cc4917be4cc0085083916649e/fa95a/themes/congo/screenshot_huf6d0e0a2859ba579263d522407d5f5ad_1218668_750x500_fill_catmullrom_top_2.png,James Panther,7,2021-11-10,MIT,"['Blog', 'Dark', 'Dark Mode', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/jpanther/congo/blob/dev/CONTRIBUTING.md,https://themes.gohugo.io/themes/congo/
hulga,A simple hugo blog theme based on bulma,https://d33wubrfki0l68.cloudfront.net/5a84b038edb240d3a3f0e502ddac6a5e926a0b68/a7030/themes/hugo-theme-hulga/screenshot_hucaa4d0a4f020a46232f0615ec6ecc247_39991_750x500_fill_catmullrom_top_2.png,wlh,6,2021-09-11,MIT,"['Blog', 'Dark']",https://github.com/vfeskov/vanilla-back-to-top,https://themes.gohugo.io/themes/hugo-theme-hulga/
